LapNumber,GP,Year,TrackStatus,Label
15.0,Hungary,2020,1,Green flag
16.0,Hungary,2020,1,Green flag
17.0,Hungary,2020,1,Green flag
18.0,Hungary,2020,1,Green flag
19.0,Hungary,2020,1,Green flag
20.0,Hungary,2020,1,Green flag
21.0,Hungary,2020,1,Green flag
22.0,Hungary,2020,1,Green flag
23.0,Hungary,2020,1,Green flag
24.0,Hungary,2020,1,Green flag
25.0,Hungary,2020,1,Green flag
26.0,Hungary,2020,1,Green flag
27.0,Hungary,2020,1,Green flag
28.0,Hungary,2020,1,Green flag
29.0,Hungary,2020,1,Green flag
30.0,Hungary,2020,1,Green flag
31.0,Hungary,2020,1,Green flag
32.0,Hungary,2020,1,Green flag
33.0,Hungary,2020,1,Green flag
34.0,Hungary,2020,1,Green flag
35.0,Hungary,2020,1,Green flag
36.0,Hungary,2020,1,Green flag
37.0,Hungary,2020,1,Green flag
38.0,Hungary,2020,1,Green flag
39.0,Hungary,2020,1,Green flag
40.0,Hungary,2020,1,Green flag
41.0,Hungary,2020,1,Green flag
42.0,Hungary,2020,1,Green flag
43.0,Hungary,2020,2,Yellow flag
44.0,Hungary,2020,1,Green flag
45.0,Hungary,2020,1,Green flag
46.0,Hungary,2020,1,Green flag
47.0,Hungary,2020,1,Green flag
48.0,Hungary,2020,1,Green flag
49.0,Hungary,2020,1,Green flag
50.0,Hungary,2020,1,Green flag
51.0,Hungary,2020,1,Green flag
52.0,Hungary,2020,1,Green flag
53.0,Hungary,2020,1,Green flag
54.0,Hungary,2020,1,Green flag
55.0,Hungary,2020,1,Green flag
56.0,Hungary,2020,1,Green flag
57.0,Hungary,2020,1,Green flag
58.0,Hungary,2020,1,Green flag
59.0,Hungary,2020,1,Green flag
60.0,Hungary,2020,1,Green flag
61.0,Hungary,2020,1,Green flag
62.0,Hungary,2020,1,Green flag
63.0,Hungary,2020,1,Green flag
64.0,Hungary,2020,1,Green flag
65.0,Hungary,2020,1,Green flag
66.0,Hungary,2020,1,Green flag
67.0,Hungary,2020,1,Green flag
68.0,Hungary,2020,1,Green flag
69.0,Hungary,2020,1,Green flag
70.0,Hungary,2020,1,Green flag
1.0,Belgium,2020,1,Green flag
2.0,Belgium,2020,1,Green flag
3.0,Belgium,2020,1,Green flag
4.0,Belgium,2020,1,Green flag
5.0,Belgium,2020,1,Green flag
6.0,Belgium,2020,1,Green flag
7.0,Belgium,2020,1,Green flag
8.0,Belgium,2020,1,Green flag
9.0,Belgium,2020,1,Green flag
10.0,Belgium,2020,24,Safety Car
11.0,Belgium,2020,4,Safety Car
12.0,Belgium,2020,4,Safety Car
13.0,Belgium,2020,4,Safety Car
14.0,Belgium,2020,4,Safety Car
15.0,Belgium,2020,1,Green flag
16.0,Belgium,2020,1,Green flag
17.0,Belgium,2020,1,Green flag
18.0,Belgium,2020,1,Green flag
19.0,Belgium,2020,1,Green flag
20.0,Belgium,2020,1,Green flag
21.0,Belgium,2020,1,Green flag
22.0,Belgium,2020,1,Green flag
23.0,Belgium,2020,1,Green flag
24.0,Belgium,2020,1,Green flag
25.0,Belgium,2020,1,Green flag
26.0,Belgium,2020,1,Green flag
27.0,Belgium,2020,1,Green flag
28.0,Belgium,2020,1,Green flag
29.0,Belgium,2020,1,Green flag
30.0,Belgium,2020,1,Green flag
31.0,Belgium,2020,1,Green flag
32.0,Belgium,2020,1,Green flag
33.0,Belgium,2020,1,Green flag
34.0,Belgium,2020,1,Green flag
35.0,Belgium,2020,1,Green flag
36.0,Belgium,2020,1,Green flag
37.0,Belgium,2020,1,Green flag
38.0,Belgium,2020,1,Green flag
39.0,Belgium,2020,1,Green flag
40.0,Belgium,2020,1,Green flag
41.0,Belgium,2020,1,Green flag
42.0,Belgium,2020,1,Green flag
43.0,Belgium,2020,1,Green flag
44.0,Belgium,2020,2,Yellow flag
0.0,Belgium,2020,1,Green flag
1.0,Abu Dhabi,2020,1,Green flag
2.0,Abu Dhabi,2020,1,Green flag
3.0,Abu Dhabi,2020,1,Green flag
4.0,Abu Dhabi,2020,1,Green flag
5.0,Abu Dhabi,2020,1,Green flag
6.0,Abu Dhabi,2020,1,Green flag
7.0,Abu Dhabi,2020,1,Green flag
8.0,Abu Dhabi,2020,1,Green flag
9.0,Abu Dhabi,2020,2,Yellow flag
10.0,Abu Dhabi,2020,26,Virtual Safety Car
11.0,Abu Dhabi,2020,64,Safety Car
12.0,Abu Dhabi,2020,4,Safety Car
13.0,Abu Dhabi,2020,4,Safety Car
14.0,Abu Dhabi,2020,1,Green flag
15.0,Abu Dhabi,2020,1,Green flag
16.0,Abu Dhabi,2020,1,Green flag
17.0,Abu Dhabi,2020,1,Green flag
18.0,Abu Dhabi,2020,1,Green flag
19.0,Abu Dhabi,2020,1,Green flag
20.0,Abu Dhabi,2020,1,Green flag
21.0,Abu Dhabi,2020,1,Green flag
22.0,Abu Dhabi,2020,1,Green flag
23.0,Abu Dhabi,2020,1,Green flag
24.0,Abu Dhabi,2020,1,Green flag
25.0,Abu Dhabi,2020,1,Green flag
26.0,Abu Dhabi,2020,1,Green flag
27.0,Abu Dhabi,2020,1,Green flag
28.0,Abu Dhabi,2020,1,Green flag
29.0,Abu Dhabi,2020,1,Green flag
30.0,Abu Dhabi,2020,1,Green flag
31.0,Abu Dhabi,2020,1,Green flag
32.0,Abu Dhabi,2020,1,Green flag
33.0,Abu Dhabi,2020,1,Green flag
34.0,Abu Dhabi,2020,1,Green flag
35.0,Abu Dhabi,2020,1,Green flag
36.0,Abu Dhabi,2020,1,Green flag
37.0,Abu Dhabi,2020,1,Green flag
38.0,Abu Dhabi,2020,1,Green flag
39.0,Abu Dhabi,2020,1,Green flag
40.0,Abu Dhabi,2020,1,Green flag
41.0,Abu Dhabi,2020,1,Green flag
42.0,Abu Dhabi,2020,1,Green flag
43.0,Abu Dhabi,2020,1,Green flag
44.0,Abu Dhabi,2020,1,Green flag
45.0,Abu Dhabi,2020,1,Green flag
46.0,Abu Dhabi,2020,1,Green flag
47.0,Abu Dhabi,2020,1,Green flag
48.0,Abu Dhabi,2020,1,Green flag
49.0,Abu Dhabi,2020,1,Green flag
50.0,Abu Dhabi,2020,1,Green flag
51.0,Abu Dhabi,2020,1,Green flag
52.0,Abu Dhabi,2020,1,Green flag
53.0,Abu Dhabi,2020,1,Green flag
54.0,Abu Dhabi,2020,1,Green flag
55.0,Abu Dhabi,2020,1,Green flag
1.0,Monza,2020,1,Green flag
2.0,Monza,2020,1,Green flag
3.0,Monza,2020,1,Green flag
4.0,Monza,2020,1,Green flag
5.0,Monza,2020,1,Green flag
6.0,Monza,2020,1,Green flag
7.0,Monza,2020,1,Green flag
8.0,Monza,2020,2,Yellow flag
9.0,Monza,2020,1,Green flag
10.0,Monza,2020,1,Green flag
11.0,Monza,2020,1,Green flag
12.0,Monza,2020,1,Green flag
13.0,Monza,2020,1,Green flag
14.0,Monza,2020,1,Green flag
15.0,Monza,2020,1,Green flag
16.0,Monza,2020,1,Green flag
17.0,Monza,2020,1,Green flag
18.0,Monza,2020,1,Green flag
19.0,Monza,2020,2,Yellow flag
20.0,Monza,2020,24,Safety Car
21.0,Monza,2020,4,Safety Car
22.0,Monza,2020,4,Safety Car
23.0,Monza,2020,4,Safety Car
24.0,Monza,2020,1,Green flag
25.0,Monza,2020,24,Safety Car
26.0,Monza,2020,45,Safety Car
27.0,Monza,2020,1,Green flag
28.0,Monza,2020,1,Green flag
29.0,Monza,2020,1,Green flag
30.0,Monza,2020,1,Green flag
31.0,Monza,2020,1,Green flag
32.0,Monza,2020,1,Green flag
33.0,Monza,2020,1,Green flag
34.0,Monza,2020,1,Green flag
35.0,Monza,2020,1,Green flag
36.0,Monza,2020,1,Green flag
37.0,Monza,2020,1,Green flag
38.0,Monza,2020,1,Green flag
39.0,Monza,2020,1,Green flag
40.0,Monza,2020,1,Green flag
41.0,Monza,2020,1,Green flag
42.0,Monza,2020,1,Green flag
43.0,Monza,2020,1,Green flag
44.0,Monza,2020,1,Green flag
45.0,Monza,2020,1,Green flag
46.0,Monza,2020,1,Green flag
47.0,Monza,2020,1,Green flag
48.0,Monza,2020,1,Green flag
49.0,Monza,2020,1,Green flag
50.0,Monza,2020,1,Green flag
51.0,Monza,2020,1,Green flag
52.0,Monza,2020,1,Green flag
53.0,Monza,2020,1,Green flag
1.0,Bahrain,2021,24,Safety Car
2.0,Bahrain,2021,4,Safety Car
3.0,Bahrain,2021,4,Safety Car
4.0,Bahrain,2021,267,Virtual Safety Car
5.0,Bahrain,2021,7,Unknown
6.0,Bahrain,2021,1,Green flag
7.0,Bahrain,2021,1,Green flag
8.0,Bahrain,2021,1,Green flag
9.0,Bahrain,2021,1,Green flag
10.0,Bahrain,2021,1,Green flag
11.0,Bahrain,2021,1,Green flag
12.0,Bahrain,2021,1,Green flag
13.0,Bahrain,2021,1,Green flag
14.0,Bahrain,2021,1,Green flag
15.0,Bahrain,2021,1,Green flag
16.0,Bahrain,2021,1,Green flag
17.0,Bahrain,2021,1,Green flag
18.0,Bahrain,2021,1,Green flag
19.0,Bahrain,2021,1,Green flag
20.0,Bahrain,2021,1,Green flag
21.0,Bahrain,2021,1,Green flag
22.0,Bahrain,2021,1,Green flag
23.0,Bahrain,2021,1,Green flag
24.0,Bahrain,2021,1,Green flag
25.0,Bahrain,2021,1,Green flag
26.0,Bahrain,2021,1,Green flag
27.0,Bahrain,2021,1,Green flag
28.0,Bahrain,2021,1,Green flag
29.0,Bahrain,2021,1,Green flag
30.0,Bahrain,2021,1,Green flag
31.0,Bahrain,2021,1,Green flag
32.0,Bahrain,2021,1,Green flag
33.0,Bahrain,2021,1,Green flag
34.0,Bahrain,2021,1,Green flag
35.0,Bahrain,2021,1,Green flag
36.0,Bahrain,2021,1,Green flag
37.0,Bahrain,2021,1,Green flag
38.0,Bahrain,2021,1,Green flag
39.0,Bahrain,2021,1,Green flag
40.0,Bahrain,2021,1,Green flag
41.0,Bahrain,2021,1,Green flag
42.0,Bahrain,2021,1,Green flag
43.0,Bahrain,2021,2,Yellow flag
44.0,Bahrain,2021,1,Green flag
45.0,Bahrain,2021,1,Green flag
46.0,Bahrain,2021,1,Green flag
47.0,Bahrain,2021,1,Green flag
48.0,Bahrain,2021,1,Green flag
49.0,Bahrain,2021,1,Green flag
50.0,Bahrain,2021,1,Green flag
51.0,Bahrain,2021,1,Green flag
52.0,Bahrain,2021,1,Green flag
53.0,Bahrain,2021,1,Green flag
54.0,Bahrain,2021,1,Green flag
55.0,Bahrain,2021,1,Green flag
56.0,Bahrain,2021,1,Green flag
57.0,Bahrain,2021,,Unknown
0.0,Bahrain,2021,24,Safety Car
1.0,Monaco,2021,1,Green flag
2.0,Monaco,2021,1,Green flag
3.0,Monaco,2021,1,Green flag
4.0,Monaco,2021,1,Green flag
5.0,Monaco,2021,1,Green flag
6.0,Monaco,2021,1,Green flag
7.0,Monaco,2021,1,Green flag
8.0,Monaco,2021,1,Green flag
9.0,Monaco,2021,1,Green flag
10.0,Monaco,2021,1,Green flag
11.0,Monaco,2021,1,Green flag
12.0,Monaco,2021,1,Green flag
13.0,Monaco,2021,1,Green flag
14.0,Monaco,2021,1,Green flag
15.0,Monaco,2021,1,Green flag
16.0,Monaco,2021,1,Green flag
17.0,Monaco,2021,1,Green flag
18.0,Monaco,2021,1,Green flag
19.0,Monaco,2021,1,Green flag
20.0,Monaco,2021,1,Green flag
21.0,Monaco,2021,1,Green flag
22.0,Monaco,2021,1,Green flag
23.0,Monaco,2021,1,Green flag
24.0,Monaco,2021,1,Green flag
25.0,Monaco,2021,1,Green flag
26.0,Monaco,2021,1,Green flag
27.0,Monaco,2021,1,Green flag
28.0,Monaco,2021,1,Green flag
29.0,Monaco,2021,1,Green flag
30.0,Monaco,2021,1,Green flag
31.0,Monaco,2021,1,Green flag
32.0,Monaco,2021,1,Green flag
33.0,Monaco,2021,1,Green flag
34.0,Monaco,2021,1,Green flag
35.0,Monaco,2021,1,Green flag
36.0,Monaco,2021,1,Green flag
37.0,Monaco,2021,1,Green flag
38.0,Monaco,2021,1,Green flag
39.0,Monaco,2021,1,Green flag
40.0,Monaco,2021,1,Green flag
41.0,Monaco,2021,1,Green flag
42.0,Monaco,2021,1,Green flag
43.0,Monaco,2021,1,Green flag
44.0,Monaco,2021,1,Green flag
45.0,Monaco,2021,1,Green flag
46.0,Monaco,2021,1,Green flag
47.0,Monaco,2021,1,Green flag
48.0,Monaco,2021,1,Green flag
49.0,Monaco,2021,1,Green flag
50.0,Monaco,2021,1,Green flag
51.0,Monaco,2021,1,Green flag
52.0,Monaco,2021,1,Green flag
53.0,Monaco,2021,1,Green flag
54.0,Monaco,2021,1,Green flag
55.0,Monaco,2021,1,Green flag
56.0,Monaco,2021,1,Green flag
57.0,Monaco,2021,1,Green flag
58.0,Monaco,2021,1,Green flag
59.0,Monaco,2021,1,Green flag
60.0,Monaco,2021,1,Green flag
61.0,Monaco,2021,1,Green flag
62.0,Monaco,2021,1,Green flag
63.0,Monaco,2021,1,Green flag
64.0,Monaco,2021,1,Green flag
65.0,Monaco,2021,1,Green flag
66.0,Monaco,2021,1,Green flag
67.0,Monaco,2021,1,Green flag
68.0,Monaco,2021,1,Green flag
69.0,Monaco,2021,1,Green flag
70.0,Monaco,2021,1,Green flag
71.0,Monaco,2021,1,Green flag
72.0,Monaco,2021,1,Green flag
73.0,Monaco,2021,1,Green flag
74.0,Monaco,2021,1,Green flag
75.0,Monaco,2021,1,Green flag
76.0,Monaco,2021,1,Green flag
77.0,Monaco,2021,1,Green flag
78.0,Monaco,2021,1,Green flag
0.0,Monaco,2021,1,Green flag
1.0,Spain,2021,1,Green flag
2.0,Spain,2021,1,Green flag
3.0,Spain,2021,1,Green flag
4.0,Spain,2021,1,Green flag
5.0,Spain,2021,1,Green flag
6.0,Spain,2021,1,Green flag
7.0,Spain,2021,2,Yellow flag
8.0,Spain,2021,24,Safety Car
9.0,Spain,2021,4,Safety Car
10.0,Spain,2021,4,Safety Car
11.0,Spain,2021,1,Green flag
12.0,Spain,2021,1,Green flag
13.0,Spain,2021,1,Green flag
14.0,Spain,2021,1,Green flag
15.0,Spain,2021,1,Green flag
16.0,Spain,2021,1,Green flag
17.0,Spain,2021,1,Green flag
18.0,Spain,2021,1,Green flag
19.0,Spain,2021,1,Green flag
20.0,Spain,2021,1,Green flag
21.0,Spain,2021,1,Green flag
22.0,Spain,2021,1,Green flag
23.0,Spain,2021,1,Green flag
24.0,Spain,2021,1,Green flag
25.0,Spain,2021,1,Green flag
26.0,Spain,2021,1,Green flag
27.0,Spain,2021,1,Green flag
28.0,Spain,2021,1,Green flag
29.0,Spain,2021,1,Green flag
30.0,Spain,2021,1,Green flag
31.0,Spain,2021,1,Green flag
32.0,Spain,2021,1,Green flag
33.0,Spain,2021,1,Green flag
34.0,Spain,2021,1,Green flag
35.0,Spain,2021,1,Green flag
36.0,Spain,2021,1,Green flag
37.0,Spain,2021,1,Green flag
38.0,Spain,2021,1,Green flag
39.0,Spain,2021,1,Green flag
40.0,Spain,2021,1,Green flag
41.0,Spain,2021,1,Green flag
42.0,Spain,2021,1,Green flag
43.0,Spain,2021,1,Green flag
44.0,Spain,2021,1,Green flag
45.0,Spain,2021,1,Green flag
46.0,Spain,2021,1,Green flag
47.0,Spain,2021,1,Green flag
48.0,Spain,2021,1,Green flag
49.0,Spain,2021,1,Green flag
50.0,Spain,2021,1,Green flag
51.0,Spain,2021,1,Green flag
52.0,Spain,2021,1,Green flag
53.0,Spain,2021,1,Green flag
54.0,Spain,2021,1,Green flag
55.0,Spain,2021,1,Green flag
56.0,Spain,2021,1,Green flag
57.0,Spain,2021,1,Green flag
58.0,Spain,2021,1,Green flag
59.0,Spain,2021,1,Green flag
60.0,Spain,2021,1,Green flag
61.0,Spain,2021,1,Green flag
62.0,Spain,2021,1,Green flag
63.0,Spain,2021,1,Green flag
64.0,Spain,2021,1,Green flag
65.0,Spain,2021,1,Green flag
66.0,Spain,2021,1,Green flag
1.0,Imola,2021,24,Safety Car
2.0,Imola,2021,4,Safety Car
3.0,Imola,2021,4,Safety Car
4.0,Imola,2021,4,Safety Car
5.0,Imola,2021,4,Safety Car
6.0,Imola,2021,4,Safety Car
7.0,Imola,2021,1,Green flag
8.0,Imola,2021,1,Green flag
9.0,Imola,2021,1,Green flag
10.0,Imola,2021,2,Yellow flag
11.0,Imola,2021,1,Green flag
12.0,Imola,2021,1,Green flag
13.0,Imola,2021,2,Yellow flag
14.0,Imola,2021,1,Green flag
15.0,Imola,2021,1,Green flag
16.0,Imola,2021,1,Green flag
17.0,Imola,2021,1,Green flag
18.0,Imola,2021,1,Green flag
19.0,Imola,2021,1,Green flag
20.0,Imola,2021,1,Green flag
21.0,Imola,2021,1,Green flag
22.0,Imola,2021,1,Green flag
23.0,Imola,2021,1,Green flag
24.0,Imola,2021,1,Green flag
25.0,Imola,2021,1,Green flag
26.0,Imola,2021,1,Green flag
27.0,Imola,2021,1,Green flag
28.0,Imola,2021,1,Green flag
29.0,Imola,2021,2,Yellow flag
30.0,Imola,2021,24,Safety Car
31.0,Imola,2021,4,Safety Car
32.0,Imola,2021,45,Safety Car
33.0,Imola,2021,5,Red Flag
34.0,Imola,2021,1,Green flag
35.0,Imola,2021,2,Yellow flag
36.0,Imola,2021,1,Green flag
37.0,Imola,2021,1,Green flag
38.0,Imola,2021,2,Yellow flag
39.0,Imola,2021,1,Green flag
40.0,Imola,2021,1,Green flag
41.0,Imola,2021,1,Green flag
42.0,Imola,2021,1,Green flag
43.0,Imola,2021,1,Green flag
44.0,Imola,2021,1,Green flag
45.0,Imola,2021,1,Green flag
46.0,Imola,2021,1,Green flag
47.0,Imola,2021,1,Green flag
48.0,Imola,2021,1,Green flag
49.0,Imola,2021,1,Green flag
50.0,Imola,2021,1,Green flag
51.0,Imola,2021,1,Green flag
52.0,Imola,2021,1,Green flag
53.0,Imola,2021,1,Green flag
54.0,Imola,2021,1,Green flag
55.0,Imola,2021,1,Green flag
56.0,Imola,2021,1,Green flag
57.0,Imola,2021,1,Green flag
58.0,Imola,2021,1,Green flag
59.0,Imola,2021,1,Green flag
60.0,Imola,2021,1,Green flag
61.0,Imola,2021,2,Yellow flag
62.0,Imola,2021,1,Green flag
63.0,Imola,2021,1,Green flag
0.0,Imola,2021,2,Yellow flag
1.0,Austria,2021,2,Yellow flag
2.0,Austria,2021,1,Green flag
3.0,Austria,2021,1,Green flag
4.0,Austria,2021,1,Green flag
5.0,Austria,2021,1,Green flag
6.0,Austria,2021,1,Green flag
7.0,Austria,2021,1,Green flag
8.0,Austria,2021,1,Green flag
9.0,Austria,2021,1,Green flag
10.0,Austria,2021,1,Green flag
11.0,Austria,2021,1,Green flag
12.0,Austria,2021,1,Green flag
13.0,Austria,2021,1,Green flag
14.0,Austria,2021,1,Green flag
15.0,Austria,2021,1,Green flag
16.0,Austria,2021,1,Green flag
17.0,Austria,2021,1,Green flag
18.0,Austria,2021,1,Green flag
19.0,Austria,2021,1,Green flag
20.0,Austria,2021,1,Green flag
21.0,Austria,2021,1,Green flag
22.0,Austria,2021,1,Green flag
23.0,Austria,2021,1,Green flag
24.0,Austria,2021,1,Green flag
25.0,Austria,2021,1,Green flag
26.0,Austria,2021,1,Green flag
27.0,Austria,2021,1,Green flag
28.0,Austria,2021,1,Green flag
29.0,Austria,2021,1,Green flag
30.0,Austria,2021,1,Green flag
31.0,Austria,2021,1,Green flag
32.0,Austria,2021,1,Green flag
33.0,Austria,2021,1,Green flag
34.0,Austria,2021,1,Green flag
35.0,Austria,2021,1,Green flag
36.0,Austria,2021,1,Green flag
37.0,Austria,2021,1,Green flag
38.0,Austria,2021,1,Green flag
39.0,Austria,2021,1,Green flag
40.0,Austria,2021,1,Green flag
41.0,Austria,2021,1,Green flag
42.0,Austria,2021,1,Green flag
43.0,Austria,2021,1,Green flag
44.0,Austria,2021,1,Green flag
45.0,Austria,2021,1,Green flag
46.0,Austria,2021,1,Green flag
47.0,Austria,2021,1,Green flag
48.0,Austria,2021,1,Green flag
49.0,Austria,2021,1,Green flag
50.0,Austria,2021,1,Green flag
51.0,Austria,2021,1,Green flag
52.0,Austria,2021,1,Green flag
53.0,Austria,2021,1,Green flag
54.0,Austria,2021,1,Green flag
55.0,Austria,2021,1,Green flag
56.0,Austria,2021,1,Green flag
57.0,Austria,2021,1,Green flag
58.0,Austria,2021,1,Green flag
59.0,Austria,2021,1,Green flag
60.0,Austria,2021,1,Green flag
61.0,Austria,2021,1,Green flag
62.0,Austria,2021,1,Green flag
63.0,Austria,2021,1,Green flag
64.0,Austria,2021,1,Green flag
65.0,Austria,2021,1,Green flag
66.0,Austria,2021,1,Green flag
67.0,Austria,2021,1,Green flag
68.0,Austria,2021,1,Green flag
69.0,Austria,2021,1,Green flag
70.0,Austria,2021,1,Green flag
71.0,Austria,2021,1,Green flag
1.0,Great Britain,2021,24,Safety Car
2.0,Great Britain,2021,45,Safety Car
3.0,Great Britain,2021,1,Green flag
4.0,Great Britain,2021,2,Yellow flag
5.0,Great Britain,2021,1,Green flag
6.0,Great Britain,2021,1,Green flag
7.0,Great Britain,2021,1,Green flag
8.0,Great Britain,2021,1,Green flag
9.0,Great Britain,2021,1,Green flag
10.0,Great Britain,2021,1,Green flag
11.0,Great Britain,2021,1,Green flag
12.0,Great Britain,2021,1,Green flag
13.0,Great Britain,2021,1,Green flag
14.0,Great Britain,2021,1,Green flag
15.0,Great Britain,2021,1,Green flag
16.0,Great Britain,2021,1,Green flag
17.0,Great Britain,2021,1,Green flag
18.0,Great Britain,2021,1,Green flag
19.0,Great Britain,2021,1,Green flag
20.0,Great Britain,2021,1,Green flag
21.0,Great Britain,2021,1,Green flag
22.0,Great Britain,2021,1,Green flag
23.0,Great Britain,2021,1,Green flag
24.0,Great Britain,2021,1,Green flag
25.0,Great Britain,2021,1,Green flag
26.0,Great Britain,2021,1,Green flag
27.0,Great Britain,2021,1,Green flag
28.0,Great Britain,2021,1,Green flag
29.0,Great Britain,2021,1,Green flag
30.0,Great Britain,2021,1,Green flag
31.0,Great Britain,2021,1,Green flag
32.0,Great Britain,2021,1,Green flag
33.0,Great Britain,2021,1,Green flag
34.0,Great Britain,2021,1,Green flag
35.0,Great Britain,2021,1,Green flag
36.0,Great Britain,2021,1,Green flag
37.0,Great Britain,2021,1,Green flag
38.0,Great Britain,2021,1,Green flag
39.0,Great Britain,2021,1,Green flag
40.0,Great Britain,2021,1,Green flag
41.0,Great Britain,2021,1,Green flag
42.0,Great Britain,2021,1,Green flag
43.0,Great Britain,2021,1,Green flag
44.0,Great Britain,2021,1,Green flag
45.0,Great Britain,2021,1,Green flag
46.0,Great Britain,2021,1,Green flag
47.0,Great Britain,2021,2,Yellow flag
48.0,Great Britain,2021,1,Green flag
49.0,Great Britain,2021,1,Green flag
50.0,Great Britain,2021,1,Green flag
51.0,Great Britain,2021,1,Green flag
52.0,Great Britain,2021,1,Green flag
0.0,Great Britain,2021,24,Safety Car
1.0,Hungary,2021,24,Safety Car
2.0,Hungary,2021,45,Safety Car
3.0,Hungary,2021,1,Green flag
4.0,Hungary,2021,1,Green flag
5.0,Hungary,2021,1,Green flag
6.0,Hungary,2021,1,Green flag
7.0,Hungary,2021,1,Green flag
8.0,Hungary,2021,1,Green flag
9.0,Hungary,2021,1,Green flag
10.0,Hungary,2021,1,Green flag
11.0,Hungary,2021,1,Green flag
12.0,Hungary,2021,1,Green flag
13.0,Hungary,2021,1,Green flag
14.0,Hungary,2021,1,Green flag
15.0,Hungary,2021,1,Green flag
16.0,Hungary,2021,1,Green flag
17.0,Hungary,2021,1,Green flag
18.0,Hungary,2021,1,Green flag
19.0,Hungary,2021,1,Green flag
20.0,Hungary,2021,1,Green flag
21.0,Hungary,2021,1,Green flag
22.0,Hungary,2021,1,Green flag
23.0,Hungary,2021,1,Green flag
24.0,Hungary,2021,1,Green flag
25.0,Hungary,2021,1,Green flag
26.0,Hungary,2021,1,Green flag
27.0,Hungary,2021,1,Green flag
28.0,Hungary,2021,1,Green flag
29.0,Hungary,2021,1,Green flag
30.0,Hungary,2021,1,Green flag
31.0,Hungary,2021,1,Green flag
32.0,Hungary,2021,1,Green flag
33.0,Hungary,2021,1,Green flag
34.0,Hungary,2021,1,Green flag
35.0,Hungary,2021,1,Green flag
36.0,Hungary,2021,1,Green flag
37.0,Hungary,2021,1,Green flag
38.0,Hungary,2021,1,Green flag
39.0,Hungary,2021,1,Green flag
40.0,Hungary,2021,1,Green flag
41.0,Hungary,2021,1,Green flag
42.0,Hungary,2021,1,Green flag
43.0,Hungary,2021,1,Green flag
44.0,Hungary,2021,1,Green flag
45.0,Hungary,2021,1,Green flag
46.0,Hungary,2021,1,Green flag
47.0,Hungary,2021,1,Green flag
48.0,Hungary,2021,1,Green flag
49.0,Hungary,2021,1,Green flag
50.0,Hungary,2021,1,Green flag
51.0,Hungary,2021,1,Green flag
52.0,Hungary,2021,1,Green flag
53.0,Hungary,2021,1,Green flag
54.0,Hungary,2021,1,Green flag
55.0,Hungary,2021,1,Green flag
56.0,Hungary,2021,1,Green flag
57.0,Hungary,2021,1,Green flag
58.0,Hungary,2021,1,Green flag
59.0,Hungary,2021,1,Green flag
60.0,Hungary,2021,1,Green flag
61.0,Hungary,2021,1,Green flag
62.0,Hungary,2021,1,Green flag
63.0,Hungary,2021,2,Yellow flag
64.0,Hungary,2021,1,Green flag
65.0,Hungary,2021,1,Green flag
66.0,Hungary,2021,1,Green flag
67.0,Hungary,2021,1,Green flag
68.0,Hungary,2021,1,Green flag
69.0,Hungary,2021,1,Green flag
70.0,Hungary,2021,1,Green flag
0.0,Hungary,2021,24,Safety Car
1.0,Netherlands,2021,1,Green flag
2.0,Netherlands,2021,1,Green flag
3.0,Netherlands,2021,1,Green flag
4.0,Netherlands,2021,1,Green flag
5.0,Netherlands,2021,1,Green flag
6.0,Netherlands,2021,1,Green flag
7.0,Netherlands,2021,1,Green flag
8.0,Netherlands,2021,1,Green flag
9.0,Netherlands,2021,1,Green flag
10.0,Netherlands,2021,1,Green flag
11.0,Netherlands,2021,1,Green flag
12.0,Netherlands,2021,1,Green flag
13.0,Netherlands,2021,1,Green flag
14.0,Netherlands,2021,1,Green flag
15.0,Netherlands,2021,1,Green flag
16.0,Netherlands,2021,1,Green flag
17.0,Netherlands,2021,1,Green flag
18.0,Netherlands,2021,1,Green flag
19.0,Netherlands,2021,1,Green flag
20.0,Netherlands,2021,1,Green flag
21.0,Netherlands,2021,1,Green flag
22.0,Netherlands,2021,1,Green flag
23.0,Netherlands,2021,1,Green flag
24.0,Netherlands,2021,1,Green flag
25.0,Netherlands,2021,1,Green flag
26.0,Netherlands,2021,1,Green flag
27.0,Netherlands,2021,1,Green flag
28.0,Netherlands,2021,1,Green flag
29.0,Netherlands,2021,1,Green flag
30.0,Netherlands,2021,1,Green flag
31.0,Netherlands,2021,1,Green flag
32.0,Netherlands,2021,1,Green flag
33.0,Netherlands,2021,1,Green flag
34.0,Netherlands,2021,1,Green flag
35.0,Netherlands,2021,1,Green flag
36.0,Netherlands,2021,1,Green flag
37.0,Netherlands,2021,2,Yellow flag
38.0,Netherlands,2021,1,Green flag
39.0,Netherlands,2021,1,Green flag
40.0,Netherlands,2021,1,Green flag
41.0,Netherlands,2021,1,Green flag
42.0,Netherlands,2021,1,Green flag
43.0,Netherlands,2021,1,Green flag
44.0,Netherlands,2021,1,Green flag
45.0,Netherlands,2021,1,Green flag
46.0,Netherlands,2021,1,Green flag
47.0,Netherlands,2021,1,Green flag
48.0,Netherlands,2021,1,Green flag
49.0,Netherlands,2021,1,Green flag
50.0,Netherlands,2021,1,Green flag
51.0,Netherlands,2021,1,Green flag
52.0,Netherlands,2021,1,Green flag
53.0,Netherlands,2021,1,Green flag
